Date,Sandisk (Price),Sandisk (Volume),AAPL (Price),AAPL (Volume)
2019-09-24,,,52.36448669433594,124763200
2019-09-25,,,53.17034912109375,87613600
2019-09-26,,,52.896121978759766,75334000
2019-09-27,,,52.638729095458984,101408000
2019-09-30,,,53.87759017944336,103909600
2019-10-01,,,54.0267333984375,139223200
2019-10-02,,,52.67239761352539,138449200
2019-10-03,,,53.11983871459961,114426000
2019-10-04,,,54.6088752746582,138478800
2019-10-07,,,54.620906829833984,122306000
2019-10-08,,,53.98102951049805,111820000
2019-10-09,,,54.613685607910156,74770400
2019-10-10,,,55.34980010986328,113013600
2019-10-11,,,56.8220100402832,166795600
2019-10-14,,,56.74021911621094,96427600
2019-10-15,,,56.607913970947266,87360000
2019-10-16,,,56.37939453125,73903200
2019-10-17,,,56.598289489746094,67585200
2019-10-18,,,56.870113372802734,97433600
2019-10-21,,,57.85640335083008,87247200
2019-10-22,,,57.72410202026367,82293600
2019-10-23,,,58.49868392944336,75828800
2019-10-24,,,58.59492111206055,69275200
2019-10-25,,,59.316585540771484,73477200
2019-10-28,,,59.9107666015625,96572800
2019-10-29,,,58.52515411376953,142839600
2019-10-30,,,58.5179328918457,124522000
2019-10-31,,,59.841007232666016,139162000
2019-11-01,,,61.539337158203125,151125200
2019-11-04,,,61.94348907470703,103272000
2019-11-05,,,61.854461669921875,79897600
2019-11-06,,,61.88092803955078,75864400
2019-11-07,,,62.5951042175293,94940400
2019-11-08,,,62.76642990112305,69986400
2019-11-11,,,63.263450622558594,81821200
2019-11-12,,,63.20554733276367,87388800
2019-11-13,,,63.8111572265625,102734400
2019-11-14,,,63.36961364746094,89182800
2019-11-15,,,64.12240600585938,100206400
2019-11-18,,,64.44573974609375,86703200
2019-11-19,,,64.25027465820312,76167200
2019-11-20,,,63.50231170654297,106234400
2019-11-21,,,63.217613220214844,121395200
2019-11-22,,,63.16212844848633,65325200
2019-11-25,,,64.26957702636719,84020400
2019-11-26,,,63.76772689819336,105207600
2019-11-27,,,64.6242904663086,65235600
2019-11-29,,,64.48191833496094,46617600
2019-12-02,,,63.736366271972656,94487200
2019-12-03,,,62.599945068359375,114430400
2019-12-04,,,63.15247344970703,67181600
2019-12-05,,,64.0789794921875,74424400
2019-12-06,,,65.31672668457031,106075600
2019-12-09,,,64.40229034423828,128042400
2019-12-10,,,64.77870178222656,90420400
2019-12-11,,,65.33120727539062,78756800
2019-12-12,,,65.49769592285156,137310400
2019-12-13,,,66.38803100585938,133587600
2019-12-16,,,67.52446746826172,128186000
2019-12-17,,,67.65716552734375,114158400
2019-12-18,,,67.49549865722656,116028400
2019-12-19,,,67.56304931640625,98369200
2019-12-20,,,67.42311096191406,275978000
2019-12-23,,,68.52335357666016,98572000
2019-12-24,,,68.58848571777344,48478800
2019-12-26,,,69.94929504394531,93121200
2019-12-27,,,69.92273712158203,146266000
2019-12-30,,,70.33776092529297,144114400
2019-12-31,,,70.8516845703125,100805600
2020-01-02,,,72.46826934814453,135480400
2020-01-03,,,71.76371002197266,146322800
2020-01-06,,,72.33556365966797,118387200
2020-01-07,,,71.99536895751953,108872000
2020-01-08,,,73.15349578857422,132079200
2020-01-09,,,74.70732116699219,170108400
2020-01-10,,,74.87622833251953,140644800
2020-01-13,,,76.47589874267578,121532000
2020-01-14,,,75.44322967529297,161954400
2020-01-15,,,75.11991119384766,121923600
2020-01-16,,,76.06092071533203,108829200
2020-01-17,,,76.90298461914062,137816400
2020-01-21,,,76.38180541992188,110843200
2020-01-22,,,76.65446472167969,101832400
2020-01-23,,,77.02362060546875,104472000
2020-01-24,,,76.80165100097656,146537600
2020-01-27,,,74.54327392578125,161940000
2020-01-28,,,76.65206146240234,162234000
2020-01-29,,,78.25656127929688,216229200
2020-01-30,,,78.14314270019531,126743200
2020-01-31,,,74.67839050292969,199588400
2020-02-03,,,74.47331237792969,173788400
2020-02-04,,,76.93193817138672,136616400
2020-02-05,,,77.55924987792969,118826800
2020-02-06,,,78.46646881103516,105425600
2020-02-07,,,77.39989471435547,117684000
2020-02-10,,,77.76750946044922,109348800
2020-02-11,,,77.2983169555664,94323200
2020-02-12,,,79.13399505615234,113730400
2020-02-13,,,78.57044982910156,94747600
2020-02-14,,,78.5898208618164,80113600
2020-02-18,,,77.15078735351562,152531200
2020-02-19,,,78.26811981201172,93984000
2020-02-20,,,77.46519470214844,100566000
2020-02-21,,,75.7117919921875,129554000
2020-02-24,,,72.11541748046875,222195200
2020-02-25,,,69.67272186279297,230673600
2020-02-26,,,70.77798461914062,198054800
2020-02-27,,,66.1513671875,320605600
2020-02-28,,,66.11264038085938,426510000
2020-03-02,,,72.2677993774414,341397200
2020-03-03,,,69.97262573242188,319475600
2020-03-04,,,73.21827697753906,219178400
2020-03-05,,,70.8432846069336,187572800
2020-03-06,,,69.90245819091797,226176800
2020-03-09,,,64.37373352050781,286744800
2020-03-10,,,69.01005554199219,285290000
2020-03-11,,,66.6133041381836,255598800
2020-03-12,,,60.034915924072266,418474000
2020-03-13,,,67.22758483886719,370732000
2020-03-16,,,58.57897186279297,322423600
2020-03-17,,,61.15469741821289,324056000
2020-03-18,,,59.657630920410156,300233600
2020-03-19,,,59.200523376464844,271857200
2020-03-20,,,55.44215774536133,401693200
2020-03-23,,,54.26433181762695,336752800
2020-03-24,,,59.70842361450195,287531200
2020-03-25,,,59.37950134277344,303602000
2020-03-26,,,62.504241943359375,252087200
2020-03-27,,,59.91642761230469,204216800
2020-03-30,,,61.626304626464844,167976400
2020-03-31,,,61.50054931640625,197002000
2020-04-01,,,58.26457214355469,176218400
2020-04-02,,,59.2368049621582,165934000
2020-04-03,,,58.385498046875,129880000
2020-04-06,,,63.47888946533203,201820400
2020-04-07,,,62.74366760253906,202887200
2020-04-08,,,64.34954833984375,168895200
2020-04-09,,,64.81391143798828,161834800
2020-04-13,,,66.08605194091797,131022800
2020-04-14,,,69.42359924316406,194994800
2020-04-15,,,68.78994750976562,131154400
2020-04-16,,,69.3365478515625,157125200
2020-04-17,,,68.39576721191406,215250000
2020-04-20,,,66.97607421875,130015200
2020-04-21,,,64.90581512451172,180991600
2020-04-22,,,66.77533721923828,116862400
2020-04-23,,,66.51654052734375,124814400
2020-04-24,,,68.43685913085938,126161200
2020-04-27,,,68.48521423339844,117087600
2020-04-28,,,67.37512969970703,112004800
2020-04-29,,,69.58808135986328,137280800
2020-04-30,,,71.0561294555664,183064000
2020-05-01,,,69.91214752197266,240616800
2020-05-04,,,70.9013442993164,133568000
2020-05-05,,,71.9654769897461,147751200
2020-05-06,,,72.70797729492188,142333600
2020-05-07,,,73.46012878417969,115215200
2020-05-08,,,75.20860290527344,133838400
2020-05-11,,,76.39202880859375,145946400
2020-05-12,,,75.5190200805664,162301200
2020-05-13,,,74.607177734375,200622400
2020-05-14,,,75.0655288696289,158929200
2020-05-15,,,74.6217269897461,166348400
2020-05-18,,,76.37989807128906,135178400
2020-05-19,,,75.93856048583984,101729600
2020-05-20,,,77.41541290283203,111504800
2020-05-21,,,76.8382339477539,102688800
2020-05-22,,,77.33296203613281,81803200
2020-05-26,,,76.80916595458984,125522000
2020-05-27,,,77.143798828125,112945200
2020-05-28,,,77.1777572631836,133560800
2020-05-29,,,77.10256958007812,153532400
2020-06-01,,,78.05078887939453,80791200
2020-06-02,,,78.412109375,87642800
2020-06-03,,,78.8437728881836,104491200
2020-06-04,,,78.16475677490234,87560400
2020-06-05,,,80.39097595214844,137250400
2020-06-08,,,80.86626434326172,95654400
2020-06-09,,,83.41988372802734,147712400
2020-06-10,,,85.56607055664062,166651600
2020-06-11,,,81.4580078125,201662400
2020-06-12,,,82.16127014160156,200146000
2020-06-15,,,83.1773681640625,138808800
2020-06-16,,,85.38175964355469,165428800
2020-06-17,,,85.26290893554688,114406400
2020-06-18,,,85.296875,96820400
2020-06-19,,,84.8094482421875,264476000
2020-06-22,,,87.02838134765625,135445200
2020-06-23,,,88.88597106933594,212155600
2020-06-24,,,87.31695556640625,192623200
2020-06-25,,,88.47613525390625,137522400
2020-06-26,,,85.75765228271484,205256800
2020-06-29,,,87.73407745361328,130646000
2020-06-30,,,88.46644592285156,140223200
2020-07-01,,,88.29910278320312,110737200
2020-07-02,,,88.29910278320312,114041600
2020-07-06,,,90.6611328125,118655600
2020-07-07,,,90.37982177734375,112424400
2020-07-08,,,92.48477172851562,117092000
2020-07-09,,,92.88249969482422,125642800
2020-07-10,,,93.04496002197266,90257200
2020-07-13,,,92.61573028564453,191649200
2020-07-14,,,94.14838409423828,170989200
2020-07-15,,,94.79586791992188,153198000
2020-07-16,,,93.6294174194336,110577600
2020-07-17,,,93.44024658203125,92186800
2020-07-20,,,95.409423828125,90318000
2020-07-21,,,94.09259796142578,103433200
2020-07-22,,,94.35691833496094,89001600
2020-07-23,,,90.06214141845703,197004400
2020-07-24,,,89.83904266357422,185438800
2020-07-27,,,91.9682388305664,121214000
2020-07-28,,,90.45742797851562,103625600
2020-07-29,,,92.19134521484375,90329200
2020-07-30,,,93.30686950683594,158130000
2020-07-31,,,103.07503509521484,374336800
2020-08-03,,,105.67228698730469,308151200
2020-08-04,,,106.37797546386719,173071600
2020-08-05,,,106.76358032226562,121776800
2020-08-06,,,110.48846435546875,202428800
2020-08-07,,,107.9764175415039,198045600
2020-08-10,,,109.54586029052734,212403600
2020-08-11,,,106.28797149658203,187902400
2020-08-12,,,109.82038116455078,165598000
2020-08-13,,,111.76395416259766,210082000
2020-08-14,,,111.6643295288086,165565200
2020-08-17,,,111.37278747558594,119561600
2020-08-18,,,112.30082702636719,105633600
2020-08-19,,,112.44175720214844,145538000
2020-08-20,,,114.936767578125,126907200
2020-08-21,,,120.85975646972656,338054800
2020-08-24,,,122.30525970458984,345937600
2020-08-25,,,121.30191802978516,211495600
2020-08-26,,,122.95149230957031,163022400
2020-08-27,,,121.481689453125,155552400
2020-08-28,,,121.28491973876953,187630000
2020-08-31,,,125.39795684814453,225702700
2020-09-01,,,130.39291381835938,151948100
2020-09-02,,,127.6912841796875,200119000
2020-09-03,,,117.46825408935547,257599600
2020-09-04,,,117.54598999023438,332607200
2020-09-08,,,109.63572692871094,231366600
2020-09-09,,,114.00871276855469,176940500
2020-09-10,,,110.28683471679688,182274400
2020-09-11,,,108.8388900756836,180860300
2020-09-14,,,112.10403442382812,140150100
2020-09-15,,,112.27897644042969,184642000
2020-09-16,,,108.9652099609375,154679000
2020-09-17,,,107.22572326660156,178011000
2020-09-18,,,103.82449340820312,287104900
2020-09-21,,,106.97309112548828,195713800
2020-09-22,,,108.65422821044922,183055400
2020-09-23,,,104.09662628173828,150718700
2020-09-24,,,105.16556549072266,167743300
2020-09-25,,,109.1109848022461,149981400
2020-09-28,,,111.71533203125,137672400
2020-09-29,,,110.86990356445312,99382200
2020-09-30,,,112.54133605957031,142675200
2020-10-01,,,113.49369049072266,116120400
2020-10-02,,,109.8301010131836,144712000
2020-10-05,,,113.21186828613281,106243800
2020-10-06,,,109.96614837646484,161498200
2020-10-07,,,111.83196258544922,96849000
2020-10-08,,,111.7250747680664,83477200
2020-10-09,,,113.66859436035156,100506900
2020-10-12,,,120.88890838623047,240226800
2020-10-13,,,117.68205261230469,262330500
2020-10-14,,,117.7695083618164,150712000
2020-10-15,,,117.30305480957031,112559200
2020-10-16,,,115.66073608398438,115393800
2020-10-19,,,112.7065658569336,120639300
2020-10-20,,,114.193359375,124423700
2020-10-21,,,113.5714340209961,89946000
2020-10-22,,,112.48304748535156,101988000
2020-10-23,,,111.7930679321289,82572600
2020-10-26,,,111.80280303955078,111850700
2020-10-27,,,113.30903625488281,92276800
2020-10-28,,,108.06146240234375,143937800
2020-10-29,,,112.06517791748047,146129200
2020-10-30,,,105.78752136230469,190272600
2020-11-02,,,105.70004272460938,122866900
2020-11-03,,,107.32290649414062,107624400
2020-11-04,,,111.70561981201172,138235500
2020-11-05,,,115.67047119140625,126387100
2020-11-06,,,115.53905487060547,114457900
2020-11-09,,,113.23196411132812,154515300
2020-11-10,,,112.89127349853516,138023400
2020-11-11,,,116.31781768798828,112295000
2020-11-12,,,116.04523468017578,103162300
2020-11-13,,,116.09393310546875,81581900
2020-11-16,,,117.1063232421875,91183000
2020-11-17,,,116.22045135498047,74271000
2020-11-18,,,114.8965835571289,76322100
2020-11-19,,,115.49038696289062,74113000
2020-11-20,,,114.22489929199219,73604300
2020-11-23,,,110.82752990722656,127959300
2020-11-24,,,112.11248779296875,113874200
2020-11-25,,,112.94967651367188,76499200
2020-11-27,,,113.49480438232422,46691300
2020-11-30,,,115.88948822021484,169410200
2020-12-01,,,119.46207427978516,127728200
2020-12-02,,,119.8125,89004200
2020-12-03,,,119.67623901367188,78967600
2020-12-04,,,119.00453186035156,78260400
2020-12-07,,,120.46472930908203,86712000
2020-12-08,,,121.0780029296875,82225500
2020-12-09,,,118.5470199584961,115089200
2020-12-10,,,119.96825408935547,81312200
2020-12-11,,,119.1603012084961,86939800
2020-12-14,,,118.5470199584961,79184500
2020-12-15,,,124.4850845336914,157243700
2020-12-16,,,124.41693115234375,98208600
2020-12-17,,,125.28329467773438,94359800
2020-12-18,,,123.29747772216797,192541500
2020-12-21,,,124.8257827758789,121251600
2020-12-22,,,128.37889099121094,168904800
2020-12-23,,,127.48331451416016,88223700
2020-12-24,,,128.46653747558594,54930100
2020-12-28,,,133.0612030029297,124486200
2020-12-29,,,131.2894744873047,121047300
2020-12-30,,,130.17005920410156,96452100
2020-12-31,,,129.1674041748047,99116600
2021-01-04,,,125.97447204589844,143301900
2021-01-05,,,127.53197479248047,97664900
2021-01-06,,,123.23907470703125,155088000
2021-01-07,,,127.44437408447266,109578200
2021-01-08,,,128.54441833496094,105158200
2021-01-11,,,125.55587768554688,100384500
2021-01-12,,,125.38067626953125,91951100
2021-01-13,,,127.41515350341797,88636800
2021-01-14,,,125.48773193359375,90221800
2021-01-15,,,123.76471710205078,111598500
2021-01-19,,,124.43639373779297,90757300
2021-01-20,,,128.52488708496094,104319500
2021-01-21,,,133.23641967773438,120150900
2021-01-22,,,135.3780059814453,114459400
2021-01-25,,,139.1258087158203,157611700
2021-01-26,,,139.3594207763672,98390600
2021-01-27,,,138.28860473632812,140843800
2021-01-28,,,133.45057678222656,142621100
2021-01-29,,,128.45675659179688,177523800
2021-02-01,,,130.5789031982422,106239800
2021-02-02,,,131.4063262939453,83305400
2021-02-03,,,130.38418579101562,89880900
2021-02-04,,,133.74261474609375,84183100
2021-02-05,,,133.32826232910156,75693800
2021-02-08,,,133.4745330810547,71297200
2021-02-09,,,132.59710693359375,76774200
2021-02-10,,,131.9926300048828,73046600
2021-02-11,,,131.73919677734375,64280000
2021-02-12,,,131.97312927246094,60145100
2021-02-16,,,129.847900390625,80576300
2021-02-17,,,127.55684661865234,97918500
2021-02-18,,,126.45521545410156,96856700
2021-02-19,,,126.61115264892578,87668800
2021-02-22,,,122.83828735351562,103916400
2021-02-23,,,122.7017822265625,158273000
2021-02-24,,,122.20459747314453,111039900
2021-02-25,,,117.95398712158203,148199500
2021-02-26,,,118.21721649169922,164560400
2021-03-01,,,124.58335876464844,116307900
2021-03-02,,,121.98033905029297,102260900
2021-03-03,,,118.99713897705078,112966300
2021-03-04,,,117.11557006835938,178155000
2021-03-05,,,118.37319946289062,153766600
2021-03-08,,,113.44017028808594,154376600
2021-03-09,,,118.05147552490234,129525800
2021-03-10,,,116.96934509277344,111943300
2021-03-11,,,118.8996353149414,103026500
2021-03-12,,,117.99299621582031,88105100
2021-03-15,,,120.87871551513672,92403800
2021-03-16,,,122.41908264160156,115227900
2021-03-17,,,121.62939453125,111932600
2021-03-18,,,117.50553131103516,121229700
2021-03-19,,,116.97908020019531,185549500
2021-03-22,,,120.29376983642578,111912300
2021-03-23,,,119.46510314941406,95467100
2021-03-24,,,117.07659149169922,88530500
2021-03-25,,,117.56403350830078,98844700
2021-03-26,,,118.16845703125,94071200
2021-03-29,,,118.34395599365234,80819200
2021-03-30,,,116.891357421875,85671900
2021-03-31,,,119.08489227294922,118323800
2021-04-01,,,119.91354370117188,75089100
2021-04-05,,,122.74079895019531,88651200
2021-04-06,,,123.04299926757812,80171300
2021-04-07,,,124.69059753417969,83466700
2021-04-08,,,127.08887481689453,88844600
2021-04-09,,,129.66259765625,106686700
2021-04-12,,,127.94682312011719,91420000
2021-04-13,,,131.05674743652344,91266500
2021-04-14,,,128.71697998046875,87222800
2021-04-15,,,131.125,89347100
2021-04-16,,,130.7935333251953,84922400
2021-04-19,,,131.45645141601562,94264200
2021-04-20,,,129.7698516845703,94812300
2021-04-21,,,130.1501007080078,68847100
2021-04-22,,,128.6292266845703,84566500
2021-04-23,,,130.9495086669922,78657500
2021-04-26,,,131.33944702148438,66905100
2021-04-27,,,131.0177459716797,66015800
2021-04-28,,,130.2280731201172,107760100
2021-04-29,,,130.13055419921875,151101000
2021-04-30,,,128.16127014160156,109839500
2021-05-03,,,129.2141571044922,75135100
2021-05-04,,,124.641845703125,137564700
2021-05-05,,,124.88558197021484,84000900
2021-05-06,,,126.48443603515625,78128300
2021-05-07,,,127.15827941894531,78973300
2021-05-10,,,123.87700653076172,88071200
2021-05-11,,,122.95904541015625,126142800
2021-05-12,,,119.89262390136719,112172300
2021-05-13,,,122.04106903076172,105861300
2021-05-14,,,124.46293640136719,81918000
2021-05-17,,,123.31060028076172,74244600
2021-05-18,,,121.92387390136719,63342900
2021-05-19,,,121.76763153076172,92612000
2021-05-20,,,124.32621765136719,76857100
2021-05-21,,,122.49028778076172,79295400
2021-05-24,,,124.12113952636719,63092900
2021-05-25,,,123.92581939697266,72009500
2021-05-26,,,123.87700653076172,56575900
2021-05-27,,,122.34378051757812,94625600
2021-05-28,,,121.68951416015625,71311100
2021-06-01,,,121.36723327636719,67637100
2021-06-02,,,122.12894439697266,59278900
2021-06-03,,,120.64457702636719,76229200
2021-06-04,,,122.93949127197266,75169300
2021-06-07,,,122.94927978515625,71057600
2021-06-08,,,123.76959228515625,74403800
2021-06-09,,,124.15043640136719,56877900
2021-06-10,,,123.15435028076172,71186400
2021-06-11,,,124.36528015136719,53522400
2021-06-14,,,127.42192077636719,96906500
2021-06-15,,,126.60161590576172,62746300
2021-06-16,,,127.09965515136719,91815000
2021-06-17,,,128.70118713378906,96721700
2021-06-18,,,127.40241241455078,108953300
2021-06-21,,,129.1992950439453,79663300
2021-06-22,,,130.83985900878906,74783600
2021-06-23,,,130.56646728515625,60214200
2021-06-24,,,130.28323364257812,68711000
2021-06-25,,,129.9902801513672,70783700
2021-06-28,,,131.62112426757812,62111300
2021-06-29,,,133.13482666015625,64556100
2021-06-30,,,133.7500457763672,63261400
2021-07-01,,,134.0527801513672,52485800
2021-07-02,,,136.6797637939453,78852600
2021-07-06,,,138.69146728515625,108181800
2021-07-07,,,141.18174743652344,104911600
2021-07-08,,,139.8828582763672,105575500
2021-07-09,,,141.7090301513672,99890800
2021-07-12,,,141.1133575439453,76299700
2021-07-13,,,142.2266082763672,100827100
2021-07-14,,,145.65432739257812,127050800
2021-07-15,,,145.0000457763672,106820300
2021-07-16,,,142.95907592773438,93251400
2021-07-19,,,139.1113739013672,121434600
2021-07-20,,,142.7246551513672,96350000
2021-07-21,,,141.9922332763672,74993500
2021-07-22,,,143.35943603515625,77338200
2021-07-23,,,145.07818603515625,71447400
2021-07-26,,,145.49810791015625,72434100
2021-07-27,,,143.33013916015625,104818600
2021-07-28,,,141.58209228515625,118931200
2021-07-29,,,142.2266082763672,56699500
2021-07-30,,,142.4414520263672,70440600
2021-08-02,,,142.10940551757812,62880000
2021-08-03,,,143.9063262939453,64786600
2021-08-04,,,143.50588989257812,56368300
2021-08-05,,,143.61334228515625,46397700
2021-08-06,,,142.92869567871094,54126800
2021-08-09,,,142.87982177734375,48908700
2021-08-10,,,142.4005889892578,69023100
2021-08-11,,,142.6548614501953,48493500
2021-08-12,,,145.6182861328125,72282600
2021-08-13,,,145.82369995117188,59375000
2021-08-16,,,147.79930114746094,103296000
2021-08-17,,,146.88973999023438,92229700
2021-08-18,,,143.14389038085938,86326000
2021-08-19,,,143.47642517089844,86960300
2021-08-20,,,144.9336700439453,60549600
2021-08-23,,,146.42027282714844,60131800
2021-08-24,,,146.3322296142578,48606400
2021-08-25,,,145.09994506835938,58991300
2021-08-26,,,144.29798889160156,48597200
2021-08-27,,,145.3346710205078,55802400
2021-08-30,,,149.75534057617188,90956700
2021-08-31,,,148.49371337890625,86453100
2021-09-01,,,149.1587677001953,80313700
2021-09-02,,,150.273681640625,71115500
2021-09-03,,,150.90943908691406,57808700
2021-09-07,,,153.2469024658203,82278300
2021-09-08,,,151.70162963867188,74420200
2021-09-09,,,150.68447875976562,57305700
2021-09-10,,,145.69654846191406,140893200
2021-09-13,,,146.26376342773438,102404300
2021-09-14,,,144.86520385742188,109296300
2021-09-15,,,145.75521850585938,83281300
2021-09-16,,,145.5205078125,68034100
2021-09-17,,,142.8504638671875,129868800
2021-09-20,,,139.79905700683594,123478900
2021-09-21,,,140.27828979492188,75834000
2021-09-22,,,142.6450958251953,76404300
2021-09-23,,,143.6035614013672,64838200
2021-09-24,,,143.6916046142578,53477900
2021-09-27,,,142.17562866210938,74150700
2021-09-28,,,138.7917022705078,108972300
2021-09-29,,,139.6914825439453,74602000
2021-09-30,,,138.39073181152344,89056700
2021-10-01,,,139.51541137695312,94639600
2021-10-04,,,136.0825653076172,98322000
2021-10-05,,,138.00927734375,80861100
2021-10-06,,,138.87965393066406,83221100
2021-10-07,,,140.141357421875,61732700
2021-10-08,,,139.75994873046875,58773200
2021-10-11,,,139.67190551757812,64452200
2021-10-12,,,138.40048217773438,73035900
2021-10-13,,,137.8136444091797,78762700
2021-10-14,,,140.6010284423828,69907100
2021-10-15,,,141.65731811523438,67940300
2021-10-18,,,143.3297119140625,85589200
2021-10-19,,,145.49118041992188,76378900
2021-10-20,,,145.9801483154297,58418800
2021-10-21,,,146.19532775878906,61421000
2021-10-22,,,145.4226531982422,58883400
2021-10-25,,,145.37379455566406,50720600
2021-10-26,,,146.03884887695312,60893400
2021-10-27,,,145.5791778564453,56094900
2021-10-28,,,149.21746826171875,100077900
2021-10-29,,,146.50833129882812,124953200
2021-11-01,,,145.686767578125,74588300
2021-11-02,,,146.72348022460938,69122000
2021-11-03,,,148.1611785888672,54511500
2021-11-04,,,147.64283752441406,60394600
2021-11-05,,,148.17172241210938,65463900
2021-11-08,,,147.34898376464844,55020900
2021-11-09,,,147.7113800048828,56787900
2021-11-10,,,144.88075256347656,65187100
2021-11-11,,,144.83177185058594,41000000
2021-11-12,,,146.908203125,63804000
2021-11-15,,,146.9180145263672,59222800
2021-11-16,,,147.89743041992188,59256200
2021-11-17,,,150.33633422851562,88807000
2021-11-18,,,154.6262969970703,137827700
2021-11-19,,,157.25125122070312,117305600
2021-11-22,,,157.7115936279297,117467900
2021-11-23,,,158.0935821533203,96041900
2021-11-24,,,158.6126708984375,69463600
2021-11-26,,,153.58807373046875,76959800
2021-11-29,,,156.94761657714844,88748200
2021-11-30,,,161.90367126464844,174048100
2021-12-01,,,161.384521484375,152052500
2021-12-02,,,160.39527893066406,136739200
2021-12-03,,,158.51475524902344,118023100
2021-12-06,,,161.9232635498047,107497000
2021-12-07,,,167.66285705566406,120405400
2021-12-08,,,171.4827423095703,116998900
2021-12-09,,,170.97340393066406,108923700
2021-12-10,,,175.76292419433594,115402700
2021-12-13,,,172.12913513183594,153237000
2021-12-14,,,170.7481231689453,139380400
2021-12-15,,,175.6160125732422,131063300
2021-12-16,,,168.7206573486328,150185800
2021-12-17,,,167.62367248535156,195432700
2021-12-20,,,166.26219177246094,107499100
2021-12-21,,,169.43565368652344,91185900
2021-12-22,,,172.03121948242188,92135300
2021-12-23,,,172.65805053710938,68356600
2021-12-27,,,176.62481689453125,74919600
2021-12-28,,,175.60621643066406,79144300
2021-12-29,,,175.69435119628906,62348900
2021-12-30,,,174.5386199951172,59773000
2021-12-31,,,173.9215545654297,64062300
2022-01-03,,,178.27032470703125,104487900
2022-01-04,,,176.00778198242188,99310400
2022-01-05,,,171.32598876953125,94537600
2022-01-06,,,168.4659881591797,96904000
2022-01-07,,,168.6324920654297,86709100
2022-01-10,,,168.65208435058594,106765600
2022-01-11,,,171.4827423095703,76138300
2022-01-12,,,171.9234619140625,74805200
2022-01-13,,,168.65208435058594,84505800
2022-01-14,,,169.51402282714844,80440800
2022-01-18,,,166.31118774414062,90956700
2022-01-19,,,162.81454467773438,94815000
2022-01-20,,,161.1298828125,91420500
2022-01-21,,,159.072998046875,122848900
2022-01-24,,,158.29925537109375,162294600
2022-01-25,,,156.49705505371094,115798400
2022-01-26,,,156.40890502929688,108275300
2022-01-27,,,155.94857788085938,121954600
2022-01-28,,,166.83030700683594,179935700
2022-01-31,,,171.18885803222656,115541600
2022-02-01,,,171.02235412597656,86213900
2022-02-02,,,172.22706604003906,84914300
2022-02-03,,,169.3474884033203,89418100
2022-02-04,,,169.06307983398438,82465400
2022-02-07,,,168.34719848632812,77251200
2022-02-08,,,171.45603942871094,74829200
2022-02-09,,,172.87803649902344,71285000
2022-02-10,,,168.79827880859375,90865900
2022-02-11,,,165.38543701171875,98670700
2022-02-14,,,165.620849609375,86185500
2022-02-15,,,169.45538330078125,62527400
2022-02-16,,,169.22000122070312,61177400
2022-02-17,,,165.620849609375,69589300
2022-02-18,,,164.0713653564453,82772700
2022-02-22,,,161.14886474609375,91162800
2022-02-23,,,156.98085021972656,90009200
2022-02-24,,,159.5993194580078,141147500
2022-02-25,,,161.66860961914062,91974200
2022-02-28,,,161.93338012695312,95056600
2022-03-01,,,160.05047607421875,83474400
2022-03-02,,,163.34561157226562,79724800
2022-03-03,,,163.02198791503906,76678400
2022-03-04,,,160.0210418701172,83737200
2022-03-07,,,156.22572326660156,96418800
2022-03-08,,,154.40158081054688,131148300
2022-03-09,,,159.80531311035156,91454900
2022-03-10,,,155.46078491210938,105342000
2022-03-11,,,151.74392700195312,96970100
2022-03-14,,,147.7132568359375,108732100
2022-03-15,,,152.09693908691406,92964300
2022-03-16,,,156.5101318359375,102300200
2022-03-17,,,157.5202178955078,75615400
2022-03-18,,,160.81541442871094,123511700
2022-03-21,,,162.1884002685547,95811400
2022-03-22,,,165.56198120117188,81532000
2022-03-23,,,166.92518615722656,98062700
2022-03-24,,,170.710693359375,90131400
2022-03-25,,,171.34814453125,80546200
2022-03-28,,,172.21116638183594,90371900
2022-03-29,,,175.50631713867188,100589400
2022-03-30,,,174.3392791748047,92633200
2022-03-31,,,171.24026489257812,103049300
2022-04-01,,,170.946044921875,78751300
2022-04-04,,,174.9963836669922,76468400
2022-04-05,,,171.6815643310547,73401800
2022-04-06,,,168.51390075683594,89058800
2022-04-07,,,168.81793212890625,77594700
2022-04-08,,,166.80747985839844,76575500
2022-04-11,,,162.55125427246094,72246700
2022-04-12,,,164.42437744140625,79265200
2022-04-13,,,167.1114959716797,70618900
2022-04-14,,,162.10011291503906,75329400
2022-04-18,,,161.88436889648438,69023900
2022-04-19,,,164.1693572998047,67723800
2022-04-20,,,164.00267028808594,67929800
2022-04-21,,,163.2083282470703,87227800
2022-04-22,,,158.66763305664062,84882400
2022-04-25,,,159.7366485595703,96046400
2022-04-26,,,153.7739715576172,95623200
2022-04-27,,,153.54843139648438,88063200
2022-04-28,,,160.48196411132812,130216800
2022-04-29,,,154.60757446289062,131747600
2022-05-02,,,154.91162109375,123055300
2022-05-03,,,156.40223693847656,88966500
2022-05-04,,,162.81605529785156,108256500
2022-05-05,,,153.74452209472656,130525300
2022-05-06,,,154.47134399414062,116124600
2022-05-09,,,149.3445587158203,131577900
2022-05-10,,,151.7508087158203,115366700
2022-05-11,,,143.88385009765625,142689800
2022-05-12,,,140.01417541503906,182602000
2022-05-13,,,144.48294067382812,113990900
2022-05-16,,,142.94097900390625,86643800
