Date,금 시세 (Close),S&P500 (Close),NASDAQ (Close),KOSPI (Close),엔비디아 (Close),Sandisk (Close),TSMC (Close),삼성전자 (Close),하이닉스 (Close),NAVER (Close),KRW/USD 환율 (Close)
2019-02-04,1314.300048828125,2724.8701171875,7347.5400390625,,3.698676347732544,,32.5394401550293,,,,1118.300048828125
2019-02-05,1314.199951171875,2737.699951171875,7402.080078125,,3.7177672386169434,,32.80532455444336,,,,1121.0999755859375
2019-02-06,1309.5,2731.610107421875,7375.27978515625,,3.7933871746063232,,33.22556686401367,,,,1118.699951171875
2019-02-07,1309.4000244140625,2706.050048828125,7288.35009765625,2203.419921875,3.6550402641296387,,32.693824768066406,38773.56640625,71424.5546875,126416.5625,1121.6300048828125
2019-02-08,1313.699951171875,2707.8798828125,7298.2001953125,2177.050048828125,3.6736350059509277,,32.410804748535156,37598.609375,68444.640625,123476.640625,1123.75
2019-02-11,1307.0,2709.800048828125,7307.89990234375,2180.72998046875,3.630990743637085,,32.839630126953125,37766.453125,69003.3828125,122986.671875,1122.8800048828125
2019-02-12,1309.199951171875,2744.72998046875,7414.6201171875,2190.469970703125,3.7480154037475586,,33.139801025390625,38647.671875,70679.578125,121026.71875,1125.02001953125
2019-02-13,1310.800048828125,2753.030029296875,7420.3798828125,2201.47998046875,3.790412187576294,,32.7024040222168,38773.56640625,70958.9375,122496.6796875,1120.300048828125
2019-02-14,1309.800048828125,2745.72998046875,7426.9501953125,2225.85009765625,3.8313207626342773,,32.64236068725586,39864.59375,72076.40625,124946.6015625,1123.719970703125
2019-02-15,1318.0999755859375,2775.60009765625,7472.41015625,2196.090087890625,3.9009909629821777,,32.66809844970703,38647.671875,68724.0078125,124946.6015625,1128.300048828125
2019-02-18,,,,2210.889892578125,,,,38773.56640625,69562.09375,124456.6328125,1125.31005859375
2019-02-19,1340.0999755859375,2779.760009765625,7486.77001953125,2205.6298828125,3.8836352825164795,,32.98542404174805,38563.76171875,68630.8828125,123966.640625,1124.280029296875
2019-02-20,1343.300048828125,2784.699951171875,7489.06982421875,2229.760009765625,3.930990219116211,,33.44856643676758,39361.03515625,70493.34375,124456.6328125,1121.4200439453125
2019-02-21,1323.5,2774.8798828125,7459.7099609375,2228.659912109375,3.862064838409424,,33.43141555786133,39403.01171875,71424.5546875,126416.5625,1121.719970703125
2019-02-22,1329.199951171875,2792.669921875,7527.5400390625,2230.5,3.9468581676483154,,33.783050537109375,39570.859375,71424.5546875,124456.6328125,1124.1500244140625
2019-02-25,1325.9000244140625,2796.110107421875,7554.4599609375,2232.56005859375,3.9344613552093506,,33.94599914550781,39738.70703125,70213.9609375,123476.640625,1122.31005859375
2019-02-26,1325.0999755859375,2793.89990234375,7549.2998046875,2226.60009765625,3.895040273666382,,33.96315383911133,39235.15625,70027.7265625,128866.4921875,1117.199951171875
2019-02-27,1317.699951171875,2792.3798828125,7554.509765625,2234.7900390625,3.8531391620635986,,33.834503173828125,39235.15625,68630.8828125,126906.5546875,1114.300048828125
2019-02-28,1312.800048828125,2784.489990234375,7532.52978515625,2195.43994140625,3.8285679817199707,,33.491451263427734,37850.37890625,65185.37890625,130336.4921875,1115.0999755859375
2019-03-01,1296.4000244140625,2803.68994140625,7595.35009765625,,3.8829214572906494,,33.783050537109375,,,,1124.219970703125
2019-03-04,1284.800048828125,2792.81005859375,7577.56982421875,2190.659912109375,3.8911125659942627,,33.57722091674805,37640.56640625,65278.48828125,135236.34375,1126.81005859375
2019-03-05,1282.0,2789.64990234375,7576.35986328125,2179.22998046875,3.8846592903137207,,33.46571731567383,37137.01953125,64906.0078125,132786.40625,1128.1500244140625
2019-03-06,1284.9000244140625,2771.449951171875,7505.919921875,2175.60009765625,3.7737183570861816,,33.268455505371094,36927.203125,63416.07421875,134746.328125,1126.199951171875
2019-03-07,1283.800048828125,2748.929931640625,7421.4599609375,2165.7900390625,3.7044732570648193,,33.1312255859375,37304.8671875,63416.07421875,135726.328125,1127.0
2019-03-08,1297.0,2743.070068359375,7408.14013671875,2137.43994140625,3.7387239933013916,,32.76243591308594,36759.3671875,62112.34765625,130336.4921875,1133.0699462890625
2019-03-11,1288.800048828125,2783.300048828125,7558.06005859375,2138.10009765625,3.9993228912353516,,33.139801025390625,36633.47265625,62019.2265625,130826.453125,1134.06005859375
2019-03-12,1296.300048828125,2791.52001953125,7591.02978515625,2157.179931640625,4.033573150634766,,33.362796783447266,37472.71484375,63043.5703125,127886.5234375,1130.77001953125
2019-03-13,1307.5,2810.919921875,7643.41015625,2148.409912109375,4.184967994689941,,33.62866973876953,36801.32421875,62205.4609375,127886.5234375,1127.27001953125
2019-03-14,1293.4000244140625,2808.47998046875,7630.91015625,2155.679931640625,4.109022617340088,,33.294185638427734,36801.32421875,62671.07421875,128376.515625,1129.5899658203125
2019-03-15,1301.800048828125,2822.47998046875,7688.52978515625,2176.110107421875,4.214502811431885,,34.006038665771484,37095.0546875,63416.07421875,127886.5234375,1135.4200439453125
2019-03-18,1300.300048828125,2832.93994140625,7714.47998046875,2179.489990234375,4.193159103393555,,34.177574157714844,36675.42578125,63136.69140625,129356.4921875,1132.72998046875
2019-03-19,1305.0,2832.570068359375,7723.9501953125,2177.6201171875,4.360934734344482,,34.10038757324219,36843.28125,63322.93359375,127886.5234375,1131.199951171875
2019-03-20,1300.5,2824.22998046875,7728.97021484375,2177.10009765625,4.328421115875244,,34.177574157714844,36969.1640625,65650.984375,125926.5859375,1129.719970703125
2019-03-21,1306.0999755859375,2854.8798828125,7838.9599609375,2184.8798828125,4.565192699432373,,35.19818115234375,38479.83203125,70679.578125,125436.6015625,1125.0
2019-03-22,1311.5999755859375,2800.7099609375,7642.669921875,2186.949951171875,4.405360698699951,,34.67500305175781,39067.30859375,70865.796875,124456.6328125,1127.77001953125
2019-03-25,1321.9000244140625,2798.360107421875,7637.5400390625,2144.860107421875,4.313033580780029,,34.237613677978516,38186.0859375,67885.8984375,123476.640625,1135.1400146484375
2019-03-26,1314.300048828125,2818.4599609375,7691.52001953125,2148.800048828125,4.389725685119629,,34.649288177490234,37976.27734375,67699.6875,123966.640625,1133.8499755859375
2019-03-27,1309.9000244140625,2805.3701171875,7643.3798828125,2145.6201171875,4.3805413246154785,,34.477752685546875,38060.203125,68351.515625,120536.7265625,1133.9300537109375
2019-03-28,1289.800048828125,2815.43994140625,7669.169921875,2128.10009765625,4.399156093597412,,34.59782028198242,37936.69921875,67327.1875,119556.765625,1138.5
2019-03-29,1293.0,2834.39990234375,7729.31982421875,2140.669921875,4.456486225128174,,35.12956237792969,37767.52734375,69096.5,121516.703125,1134.3199462890625
2019-04-01,1288.4000244140625,2867.18994140625,7828.91015625,2168.280029296875,4.523993968963623,,35.48120880126953,38105.86328125,71331.421875,121516.703125,1136.699951171875
2019-04-02,1290.0,2867.239990234375,7848.68994140625,2177.179931640625,4.54186487197876,,35.395442962646484,38697.97265625,71145.171875,122006.6875,1132.6700439453125
2019-04-03,1289.9000244140625,2873.39990234375,7895.5498046875,2203.27001953125,4.681346416473389,,35.84141540527344,39416.953125,74404.453125,119556.765625,1136.3900146484375
2019-04-04,1289.0,2879.389892578125,7891.77978515625,2206.530029296875,4.672413349151611,,36.05583953857422,39713.00390625,73007.6328125,120046.7421875,1133.530029296875
2019-04-05,1290.4000244140625,2892.739990234375,7938.68994140625,2209.610107421875,4.739174842834473,,36.21878433227539,39628.421875,73566.3671875,120536.7265625,1134.300048828125
2019-04-08,1297.0999755859375,2895.77001953125,7953.8798828125,2210.60009765625,4.760024070739746,,36.35601043701172,39459.25390625,72542.0078125,119066.78125,1136.68994140625
2019-04-09,1303.5,2878.199951171875,7909.27978515625,2213.56005859375,4.697230339050293,,36.201637268066406,39459.25390625,72448.875,119066.78125,1141.1099853515625
2019-04-10,1309.0999755859375,2888.2099609375,7964.240234375,2224.389892578125,4.767716407775879,,36.3388557434082,39501.53125,73193.8828125,119556.765625,1140.0999755859375
2019-04-11,1288.5999755859375,2888.320068359375,7947.35986328125,2224.43994140625,4.753818511962891,,36.107295989990234,39120.91015625,73007.6328125,119066.78125,1135.9000244140625
2019-04-12,1290.5999755859375,2907.409912109375,7984.16015625,2233.449951171875,4.715846538543701,,36.51897048950195,39628.421875,72728.25,117106.8203125,1140.989990234375
2019-04-15,1286.800048828125,2905.580078125,7976.009765625,2242.8798828125,4.5840559005737305,,36.54470443725586,39797.5859375,74218.1953125,117106.8203125,1133.4300537109375
2019-04-16,1272.5999755859375,2907.06005859375,8000.22998046875,2248.6298828125,4.671171188354492,,36.88775634765625,39966.76171875,74870.0546875,117106.8203125,1133.199951171875
2019-04-17,1272.199951171875,2900.449951171875,7996.080078125,2245.889892578125,4.6483378410339355,,38.07132339477539,39797.5859375,74683.8046875,117106.8203125,1135.699951171875
2019-04-18,1271.9000244140625,2905.030029296875,7998.06005859375,2213.77001953125,4.623766899108887,,38.937557220458984,38571.09375,73752.59375,115636.8671875,1130.199951171875
2019-04-19,,,,2216.14990234375,,,,38317.34375,76173.78125,115636.8671875,1136.1099853515625
2019-04-22,1273.5,2907.969970703125,8015.27001953125,2216.64990234375,4.677624702453613,,38.72313690185547,38359.63671875,74963.1953125,115636.8671875,1134.5
2019-04-23,1269.300048828125,2933.679931640625,8120.81982421875,2220.510009765625,4.73222541809082,,38.9547119140625,38232.74609375,75428.78125,118086.796875,1140.0400390625
2019-04-24,1275.5,2927.25,8102.009765625,2201.030029296875,4.744636535644531,,38.946128845214844,37852.11328125,73100.7421875,118576.78125,1142.0
2019-04-25,1275.800048828125,2926.169921875,8118.68017578125,2190.5,4.638906478881836,,38.14850616455078,37767.52734375,74683.8046875,118086.796875,1155.260009765625
2019-04-26,1284.9000244140625,2939.8798828125,8146.39990234375,2179.31005859375,4.4200029373168945,,37.68537902832031,37936.69921875,73193.8828125,115636.8671875,1159.0
2019-04-29,1278.5999755859375,2943.030029296875,8161.85009765625,2216.429931640625,4.450779914855957,,37.591041564941406,39036.32421875,74497.5703125,117596.8203125,1157.72998046875
2019-04-30,1282.800048828125,2945.830078125,8095.39013671875,2203.590087890625,4.492226600646973,,37.58246612548828,38782.5625,73566.3671875,117106.8203125,1158.7900390625
2019-05-01,1281.4000244140625,2923.72998046875,8049.64013671875,,4.479072570800781,,37.58246612548828,,,,1163.260009765625
2019-05-02,1269.699951171875,2917.52001953125,8036.77001953125,2212.75,4.546580791473389,,38.07989501953125,38824.84765625,75149.4296875,119556.765625,1164.6700439453125
2019-05-03,1279.199951171875,2945.639892578125,8164.0,2196.320068359375,4.542112827301025,,38.34578323364258,38317.34375,74870.0546875,121516.703125,1166.1099853515625
2019-05-06,1281.699951171875,2932.469970703125,8123.2900390625,,4.46368408203125,,37.53099822998047,,,,1163.3299560546875
2019-05-07,1283.5,2884.050048828125,7963.759765625,2176.989990234375,4.2964043617248535,,37.53099822998047,37936.69921875,74404.453125,121516.703125,1168.050048828125
2019-05-08,1279.4000244140625,2879.419921875,7943.31982421875,2168.010009765625,4.3165082931518555,,37.47953414916992,37429.1796875,74776.9296875,121026.71875,1171.300048828125
2019-05-09,1283.5,2870.719970703125,7910.58984375,2102.010009765625,4.223933219909668,,37.093597412109375,35906.65625,70772.703125,116616.8359375,1172.18994140625
2019-05-10,1285.699951171875,2881.39990234375,7916.93994140625,2108.0400390625,4.189932823181152,,36.73339080810547,36287.2890625,69282.734375,120046.7421875,1179.18994140625
2019-05-13,1300.0999755859375,2811.8701171875,7647.02001953125,2079.010009765625,3.9325599670410156,,35.155296325683594,36075.8203125,68444.640625,120046.7421875,1174.4200439453125
2019-05-14,1294.699951171875,2834.409912109375,7734.490234375,2081.840087890625,4.021660804748535,,35.99580001831055,36075.8203125,69468.9765625,119556.765625,1187.1800537109375
2019-05-15,1296.300048828125,2850.9599609375,7822.14990234375,2092.780029296875,3.9606051445007324,,35.99580001831055,35991.23046875,69375.8671875,117596.8203125,1186.9300537109375
2019-05-16,1285.0,2876.320068359375,7898.0498046875,2067.68994140625,3.9757444858551025,,35.61842346191406,35145.3671875,66954.6953125,116616.8359375,1186.0400390625
2019-05-17,1274.5,2859.530029296875,7816.27978515625,2055.800048828125,3.8849074840545654,,34.520633697509766,34849.33203125,66675.328125,118576.78125,1190.489990234375
2019-05-20,1276.0999755859375,2840.22998046875,7702.3798828125,2055.7099609375,3.766273260116577,,33.156959533691406,35526.0078125,66023.484375,116126.859375,1193.8299560546875
2019-05-21,1272.0,2864.360107421875,7785.72021484375,2061.25,3.8484230041503906,,33.70586013793945,36498.74609375,65464.72265625,112206.9609375,1193.3299560546875
2019-05-22,1273.5999755859375,2856.27001953125,7750.83984375,2064.860107421875,3.7774410247802734,,33.362796783447266,36794.796875,64161.03125,110736.9921875,
2019-05-23,1284.800048828125,2822.239990234375,7628.27978515625,2059.590087890625,3.656325340270996,,32.65093994140625,37090.8515625,63322.93359375,110736.9921875,1188.800048828125
2019-05-24,1283.0,2826.06005859375,7637.009765625,2045.31005859375,3.602468729019165,,32.76243591308594,36118.1171875,62950.45703125,111226.9765625,1188.800048828125
2019-05-27,,,,2044.2099609375,,,,36075.8203125,62298.5859375,108287.0625,1185.0
2019-05-28,1276.5,2802.389892578125,7607.35009765625,2048.830078125,3.5572972297668457,,32.29072570800781,35991.23046875,61367.375,106327.1171875,1182.31005859375
2019-05-29,1280.5999755859375,2783.02001953125,7547.31005859375,2023.3199462890625,3.483088493347168,,32.32502746582031,35356.83203125,61553.625,107307.09375,1187.5799560546875
2019-05-30,1287.0999755859375,2788.860107421875,7567.72021484375,2038.800048828125,3.4565019607543945,,32.625213623046875,35991.23046875,61367.375,109757.0078125,1192.2099609375
2019-05-31,1305.800048828125,2752.06005859375,7453.14990234375,2041.739990234375,3.3658108711242676,,32.89109420776367,35948.9375,60808.64453125,109267.0390625,1188.3800048828125
2019-06-03,1322.699951171875,2744.449951171875,7333.02001953125,2067.85009765625,3.3240671157836914,,33.294185638427734,37048.5546875,62019.2265625,112696.9453125,1187.8699951171875
2019-06-04,1323.4000244140625,2803.27001953125,7527.1201171875,2066.969970703125,3.5531578063964844,,33.500022888183594,36752.5078125,60622.3984375,108777.0546875,1178.3499755859375
2019-06-05,1328.300048828125,2826.14990234375,7575.47998046875,2069.110107421875,3.510420799255371,,32.78816223144531,37133.13671875,60622.3984375,108287.0625,1176.050048828125
2019-06-06,1337.5999755859375,2843.489990234375,7615.5498046875,,3.5725390911102295,,32.96826934814453,,,,1178.739990234375
2019-06-07,1341.199951171875,2873.340087890625,7742.10009765625,2072.330078125,3.61527681350708,,33.294185638427734,37386.89453125,60901.76171875,108777.0546875,1177.0
2019-06-10,1324.699951171875,2886.72998046875,7823.169921875,2099.489990234375,3.6880791187286377,,33.980308532714844,37894.41015625,62205.4609375,111716.9765625,1180.760009765625
2019-06-11,1326.4000244140625,2885.719970703125,7822.56982421875,2111.81005859375,3.745724678039551,,34.27190399169922,37936.69921875,62577.953125,110736.9921875,1182.0999755859375
2019-06-12,1331.9000244140625,2879.840087890625,7792.72021484375,2108.75,3.632669448852539,,33.84307861328125,37725.24609375,61181.13671875,111716.9765625,1177.97998046875
2019-06-13,1339.199951171875,2891.639892578125,7837.1298828125,2103.14990234375,3.6838552951812744,,33.834503173828125,37006.2578125,59132.44921875,110736.9921875,1183.4300537109375
2019-06-14,1340.0999755859375,2886.97998046875,7796.66015625,2095.409912109375,3.5939078330993652,,32.453670501708984,37217.72265625,58759.96484375,109267.0390625,1181.0799560546875
2019-06-17,1338.699951171875,2889.669921875,7845.02001953125,2090.72998046875,3.6035971641540527,,32.29929733276367,37133.13671875,59318.69140625,108287.0625,1185.8900146484375
2019-06-18,1346.5999755859375,2917.75,7953.8798828125,2098.7099609375,3.798649549484253,,33.62866973876953,37513.76953125,59039.32421875,106817.1015625,1185.3499755859375
2019-06-19,1344.5999755859375,2926.4599609375,7987.31982421875,2124.780029296875,3.804612874984741,,33.791622161865234,38359.63671875,62577.953125,107797.078125,1173.5799560546875
2019-06-20,1392.9000244140625,2954.179931640625,8051.33984375,2131.2900390625,3.828962802886963,,34.74361038208008,38486.50390625,62671.07421875,109267.0390625,1170.300048828125
2019-06-21,1396.199951171875,2950.4599609375,8031.7099609375,2125.6201171875,3.770819902420044,,34.752201080322266,38655.67578125,61367.375,110736.9921875,1157.2099609375
2019-06-24,1414.300048828125,2945.35009765625,8005.7001953125,2126.330078125,3.7931830883026123,,35.40394592285156,38486.50390625,62298.5859375,111226.9765625,1158.31005859375
2019-06-25,1414.9000244140625,2917.3798828125,7884.72021484375,2121.639892578125,3.763862371444702,,34.46528244018555,38571.09375,62112.34765625,112206.9609375,1152.469970703125
2019-06-26,1411.5999755859375,2913.780029296875,7909.97021484375,2121.85009765625,3.95717453956604,,34.60696792602539,38655.67578125,64161.03125,113186.9375,1155.7099609375
2019-06-27,1408.4000244140625,2924.919921875,7967.759765625,2134.320068359375,4.0558180809021,,35.05859375,39639.41796875,65371.61328125,112696.9453125,1152.5
2019-06-28,1409.699951171875,2941.760009765625,8006.240234375,2130.6201171875,4.080665111541748,,34.686668395996094,40065.6484375,64719.7734375,111716.9765625,1155.510009765625
2019-07-01,1385.5999755859375,2964.330078125,8091.16015625,2129.739990234375,4.12886905670166,,36.64371109008789,39724.6640625,65185.37890625,112206.9609375,1155.5999755859375
2019-07-02,1404.5999755859375,2973.010009765625,8109.08984375,2122.02001953125,4.030971050262451,,36.13011169433594,39426.30859375,66489.0703125,112696.9453125,1159.75
2019-07-03,1417.699951171875,2995.820068359375,8170.22998046875,2096.02001953125,4.0438923835754395,,35.713890075683594,38701.70703125,64347.2890625,115146.875,1165.5799560546875
2019-07-04,,,,2108.72998046875,,,,39213.1875,65371.61328125,115636.8671875,1168.8699951171875
2019-07-05,1396.699951171875,2990.409912109375,8161.7900390625,2110.590087890625,3.981276512145996,,35.359676361083984,38914.82421875,63695.41796875,118576.78125,1167.1300048828125
2019-07-08,1397.0,2975.949951171875,8098.3798828125,2064.169921875,3.906238079071045,,34.819496154785156,37849.24609375,62764.19921875,116126.859375,1174.02001953125
2019-07-09,1397.5,2979.6298828125,8141.72998046875,2052.030029296875,3.9087228775024414,,35.129451751708984,38445.9609375,64999.13671875,113186.9375,1179.8499755859375
2019-07-10,1410.0999755859375,2993.070068359375,8202.5302734375,2058.780029296875,3.977052927017212,,36.050392150878906,38829.59375,67885.8984375,113186.9375,1181.47998046875
2019-07-11,1404.300048828125,2999.909912109375,8196.0400390625,2080.580078125,4.131602764129639,,36.21866226196289,39383.6875,70307.0859375,114656.890625,1175.530029296875
2019-07-12,1409.9000244140625,3013.77001953125,8244.1396484375,2086.659912109375,4.164650917053223,,36.51087951660156,39468.9296875,69562.09375,114656.890625,1174.0799560546875
2019-07-15,1411.4000244140625,3014.300048828125,8258.1904296875,2082.47998046875,4.156200408935547,,37.03335189819336,39596.796875,70958.9375,115636.8671875,1176.4100341796875
2019-07-16,1409.199951171875,3004.0400390625,8222.7998046875,2091.8701171875,4.1514811515808105,,36.989078521728516,39937.7890625,70865.796875,117596.8203125,1178.4300537109375
2019-07-17,1421.300048828125,2984.419921875,8185.2099609375,2072.919921875,4.216830730438232,,36.86509323120117,39255.8125,69468.9765625,116616.8359375,1177.8800048828125
2019-07-18,1426.0999755859375,2995.110107421875,8207.240234375,2066.550048828125,4.228506088256836,,38.24654769897461,39298.4375,69562.09375,118086.796875,1178.68994140625
2019-07-19,1425.0999755859375,2976.610107421875,8146.490234375,2094.360107421875,4.185272693634033,,38.813297271728516,39895.16796875,71517.671875,120046.7421875,1170.77001953125
2019-07-22,1425.300048828125,2985.030029296875,8204.1396484375,2093.340087890625,4.256833553314209,,39.49515151977539,40236.15234375,73007.6328125,118576.78125,1175.1099853515625
2019-07-23,1420.0999755859375,3005.469970703125,8251.400390625,2101.449951171875,4.364670753479004,,39.335758209228516,40321.390625,73380.109375,120046.7421875,1174.760009765625
2019-07-24,1422.800048828125,3019.56005859375,8321.5,2082.300048828125,4.439211845397949,,39.44202423095703,39554.171875,72262.640625,121026.71875,1176.800048828125
2019-07-25,1413.9000244140625,3003.669921875,8238.5400390625,2074.47998046875,4.308017730712891,,38.62732696533203,40236.15234375,73752.59375,131316.421875,1176.550048828125
2019-07-26,1418.5,3025.860107421875,8330.2099609375,2066.260009765625,4.350009918212891,,38.48563766479492,40193.5234375,74311.3125,138176.265625,1182.3900146484375
2019-07-29,1419.5999755859375,3020.969970703125,8293.330078125,2029.47998046875,4.343799591064453,,38.910701751708984,39298.4375,71703.90625,135726.328125,1183.3499755859375
2019-07-30,1429.699951171875,3013.179931640625,8273.6103515625,2038.6800537109375,4.359452247619629,,38.17570877075195,39682.05078125,73473.2265625,135726.328125,1181.8499755859375
2019-07-31,1426.0999755859375,2980.3798828125,8175.419921875,2024.550048828125,4.192230224609375,,37.750640869140625,38659.09375,71610.8046875,135236.34375,1180.6500244140625
2019-08-01,1420.9000244140625,2953.56005859375,8111.1201171875,2017.3399658203125,4.097811222076416,,37.07762145996094,38531.21484375,72355.765625,137686.25,1186.31005859375
2019-08-02,1445.5999755859375,2932.050048828125,8004.06982421875,1998.1300048828125,4.005129337310791,,36.8828125,38318.109375,70865.796875,139156.21875,1194.75
2019-08-05,1464.5999755859375,2844.739990234375,7726.0400390625,1946.97998046875,3.746718406677246,,35.30654525756836,37465.64453125,70213.9609375,135236.34375,1203.93994140625
2019-08-06,1472.4000244140625,2881.77001953125,7833.27001953125,1917.5,3.785480499267578,,36.537445068359375,37082.04296875,67047.8046875,135726.328125,1216.6500244140625
2019-08-07,1507.300048828125,2883.97998046875,7862.830078125,1909.7099609375,3.823745012283325,,36.537445068359375,36826.30078125,68258.3828125,134746.328125,1212.530029296875
2019-08-08,1497.699951171875,2938.090087890625,8039.16015625,1920.6099853515625,3.9323275089263916,,37.10419845581055,36357.44921875,67327.1875,137196.28125,1212.22998046875
2019-08-09,1496.5999755859375,2918.64990234375,7959.14013671875,1937.75,3.83095121383667,,36.6702766418457,36783.67578125,68258.3828125,139646.203125,1207.030029296875
2019-08-12,1505.300048828125,2882.699951171875,7863.41015625,1942.2900390625,3.763117790222168,,36.271785736083984,37252.53125,69375.8671875,137686.25,1213.199951171875
2019-08-13,1502.199951171875,2926.320068359375,8016.35986328125,1925.8299560546875,3.8774144649505615,,37.05106735229492,36655.8125,69375.8671875,139646.203125,1217.6300048828125
2019-08-14,1515.9000244140625,2840.60009765625,7773.93994140625,1938.3699951171875,3.728828191757202,,35.80244827270508,37252.53125,71610.8046875,136216.28125,1204.72998046875
2019-08-15,1519.5999755859375,2847.60009765625,7766.6201171875,,3.696526527404785,,36.1832275390625,,,,1215.6400146484375
2019-08-16,1512.5,2888.679931640625,7895.990234375,1927.1700439453125,3.9646294116973877,,36.78540802001953,37423.01953125,71145.171875,136706.28125,1211.5
2019-08-19,1500.4000244140625,2923.64990234375,8002.81005859375,1939.9000244140625,4.243414878845215,,36.9979248046875,37167.28515625,69934.6015625,136216.28125,1207.489990234375
2019-08-20,1504.5999755859375,2900.510009765625,7948.56005859375,1960.25,4.171109199523926,,37.13961410522461,37891.875,71145.171875,142586.140625,1210.530029296875
2019-08-21,1504.5999755859375,2924.429931640625,8020.2099609375,1964.6500244140625,4.254595756530762,,37.70636749267578,37934.5,70586.46875,144546.078125,1205.280029296875
2019-08-22,1497.300048828125,2922.949951171875,7991.39013671875,1951.010009765625,4.26080846786499,,37.30786895751953,37550.88671875,68724.0078125,145036.0625,1201.3199462890625
2019-08-23,1526.5999755859375,2847.110107421875,7751.77001953125,1948.300048828125,4.036189079284668,,36.262943267822266,37465.64453125,69282.734375,145526.046875,1208.56005859375
2019-08-26,1526.300048828125,2878.3798828125,7853.740234375,1916.31005859375,4.110978603363037,,36.60829162597656,37167.28515625,66861.5546875,140626.171875,1212.6500244140625
2019-08-27,1541.0,2869.159912109375,7826.9501953125,1924.5999755859375,4.020288467407227,,36.61715316772461,37550.88671875,67979.0234375,143566.09375,1210.72998046875
2019-08-28,1537.800048828125,2887.93994140625,7856.8798828125,1941.0899658203125,4.009840488433838,,36.8828125,37636.12890625,68258.3828125,143566.09375,1210.760009765625
2019-08-29,1526.5,2924.580078125,7973.39013671875,1933.4100341796875,4.153599739074707,,37.440704345703125,36996.79296875,68258.3828125,142096.140625,1211.3699951171875
2019-08-30,1519.0999755859375,2926.4599609375,7962.8798828125,1967.7900390625,4.166284084320068,,37.750640869140625,37508.26953125,72076.40625,143566.09375,1207.1600341796875
2019-09-02,,,,1969.18994140625,,,,37337.77734375,72262.640625,146996.015625,1209.1500244140625
2019-09-03,1545.9000244140625,2906.27001953125,7874.16015625,1965.68994140625,4.083211898803711,,36.944801330566406,36868.93359375,71703.90625,147486.0,1212.77001953125
2019-09-04,1550.300048828125,2937.780029296875,7976.8798828125,1988.530029296875,4.19737434387207,,38.21112823486328,37593.51171875,74497.5703125,147975.984375,1210.47998046875
2019-09-05,1515.4000244140625,2976.0,8116.830078125,2004.75,4.470468044281006,,39.17635726928711,38957.4453125,77291.2265625,144056.078125,1202.68994140625
2019-09-06,1506.199951171875,2978.7099609375,8103.06982421875,2009.1300048828125,4.443356990814209,,38.707027435302734,39468.9296875,76266.8984375,146506.0,1196.0
2019-09-09,1502.199951171875,2978.429931640625,8087.43994140625,2019.550048828125,4.489369869232178,,38.83100128173828,39980.3984375,78501.8203125,149935.921875,1191.6199951171875
2019-09-10,1490.300048828125,2979.389892578125,8084.16015625,2032.0799560546875,4.556027412414551,,39.05238723754883,40065.6484375,77384.3671875,147486.0,1190.8599853515625
2019-09-11,1494.4000244140625,3000.929931640625,8169.68017578125,2049.199951171875,4.584629058837891,,39.15866470336914,40193.5234375,76918.7265625,150425.921875,1189.5
2019-09-12,1498.699951171875,3009.570068359375,8194.4697265625,,4.583137035369873,,39.02581787109375,,,,1189.800048828125
2019-09-13,1490.9000244140625,3007.389892578125,8176.7099609375,,4.5251851081848145,,39.619136810302734,,,,1180.75
2019-09-16,1503.0999755859375,2997.9599609375,8153.5400390625,2062.219970703125,4.482157230377197,,39.49515151977539,40150.89453125,74031.9453125,151405.875,1178.719970703125
2019-09-17,1505.0999755859375,3005.699951171875,8186.02001953125,2062.330078125,4.503547668457031,,39.96449279785156,39980.3984375,73938.84375,151895.890625,1183.2900390625
2019-09-18,1507.5,3006.72998046875,8177.39013671875,2070.72998046875,4.476436614990234,,39.884788513183594,40662.37109375,74683.8046875,155815.78125,1185.6500244140625
2019-09-19,1498.4000244140625,3006.7900390625,8182.8798828125,2080.35009765625,4.400826930999756,,40.04713439941406,41898.44140625,77011.8671875,154345.8125,1189.550048828125
2019-09-20,1507.300048828125,2992.070068359375,8117.669921875,2091.52001953125,4.295119762420654,,39.128456115722656,41941.06640625,76546.2421875,153855.828125,1193.8599853515625
2019-09-23,1523.699951171875,2991.780029296875,8112.4599609375,2091.699951171875,4.348594665527344,,39.306827545166016,42026.3125,77105.0,153855.828125,1193.1300048828125
2019-09-24,1532.0999755859375,2966.60009765625,7993.6298828125,2101.0400390625,4.291141033172607,,39.3514289855957,42196.8046875,77663.71875,154835.796875,1193.010009765625
2019-09-25,1504.5999755859375,2984.8701171875,8077.3798828125,2073.389892578125,4.432911396026611,,40.145225524902344,41685.3203125,76266.8984375,154835.796875,1193.93994140625
2019-09-26,1507.5,2977.6201171875,8030.66015625,2074.52001953125,4.410775184631348,,41.43852233886719,41941.06640625,77570.6015625,154835.796875,1197.8900146484375
2019-09-27,1499.0999755859375,2961.7900390625,7939.6298828125,2049.929931640625,4.271989822387695,,40.59120559692383,41558.11328125,75801.2734375,152875.859375,1198.6300048828125
2019-09-30,1465.699951171875,2976.739990234375,7999.33984375,2063.050048828125,4.32944393157959,,41.456356048583984,42116.2265625,76546.2421875,153855.828125,1201.9100341796875
